EXPECTED FAIL extra sticky count
MATCH new 441 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 442 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 443 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 444 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 445 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 446 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 447 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 448 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 449 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 450 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 451 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 452 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 453 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 454 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 455 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 456 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 457 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 458 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 459 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 460 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 461 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 462 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 463 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 464 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 465 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 466 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 467 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 468 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 469 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 470 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 471 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 472 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 473 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 474 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 475 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 476 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 477 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 478 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 479 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 480 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 481 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 482 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 483 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 484 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 485 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 486 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 487 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 488 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 489 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 490 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 491 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 492 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 493 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 494 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 495 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 496 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 497 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 498 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 1, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 11, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 499 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 500 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 501 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 502 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 503 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 504 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 505 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 506 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 507 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 508 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 509 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 510 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 511 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 512 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 513 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 514 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 515 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 516 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 517 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 518 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 519 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 520 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 521 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 522 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 523 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 524 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 525 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 526 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 527 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 528 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 529 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 530 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 531 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 532 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 533 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 534 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 535 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 536 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 537 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 538 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 539 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 540 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 541 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 542 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 543 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 544 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 545 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 546 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 547 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 548 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 549 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 550 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 551 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 552 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 553 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 554 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 555 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 556 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 557 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 558 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 559 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 560 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 561 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 1, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 11, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 562 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 563 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 1, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 11, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 564 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 565 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 566 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 567 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 568 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 569 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 570 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 571 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 572 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 573 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 574 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 575 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 576 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 577 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 578 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 579 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 580 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 1, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 11, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 581 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 1, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 11, 'FUSED_SKIPPED_STICKY': 0}
